id,customer_id,activity_ts,activity,revenue_impact,feature_json
1,101,2022-04-10T05:30:04Z,signed_contract,0.0,"[{""contract_id"":""6f74924b-06bb-4d62-b05f-ee3bb6619889""}]"
2,1,2022-03-21T07:39:22Z,signed_contract,0.0,"[{""contract_id"":""0786aa9a-cec5-44f9-aa5b-fa5eea3a8f69""}]"
3,363,2022-02-16T17:39:47Z,signed_contract,0.0,"[{""contract_id"":""a3ab443b-5aec-47bf-bf1c-15a878093dd9""}]"
4,211,2022-12-05T13:33:38Z,signed_contract,0.0,"[{""contract_id"":""17a3bebf-bbba-49dc-8699-c0f370fdbf6a""}]"
5,256,2022-01-12T03:50:49Z,signed_contract,0.0,"[{""contract_id"":""dd433de4-107c-4d77-8e8e-5def4c6e9f7e""}]"
6,134,2022-03-03T10:57:31Z,signed_contract,0.0,"[{""contract_id"":""96ce2ada-db64-4cb6-b928-5dff09c99f49""}]"
7,371,2022-11-25T15:39:28Z,signed_contract,0.0,"[{""contract_id"":""3acf8660-fb4f-4297-a0f6-5a90488e58e8""}]"
8,399,2022-05-19T17:53:12Z,signed_contract,0.0,"[{""contract_id"":""d2bc31ca-1b36-4df4-9e01-0900f142c418""}]"
9,477,2022-11-19T02:01:33Z,signed_contract,0.0,"[{""contract_id"":""aadf805f-25f8-4796-b479-253b0e0cb60f""}]"
10,142,2022-10-23T21:27:58Z,signed_contract,0.0,"[{""contract_id"":""4545db8b-25ec-4514-b6e2-5484de484497""}]"
11,23,2022-12-28T20:18:49Z,signed_contract,0.0,"[{""contract_id"":""e4394f52-d0bf-4dbe-bd17-b269abcdd233""}]"
12,305,2022-09-22T19:25:48Z,signed_contract,0.0,"[{""contract_id"":""50dc4d96-8fe3-4e32-8c69-755424f3b7bf""}]"
13,186,2022-03-11T14:28:12Z,signed_contract,0.0,"[{""contract_id"":""d48fe0a1-d25a-478c-ac1b-f0dd69ff672b""}]"
14,161,2022-05-23T22:38:16Z,signed_contract,0.0,"[{""contract_id"":""939f5adf-0865-47cb-b27f-1f13702770c7""}]"
15,407,2022-06-19T05:35:59Z,signed_contract,0.0,"[{""contract_id"":""c71be9cc-f2e6-4656-ad7a-e23c0047d5e7""}]"
16,468,2022-01-18T15:55:40Z,signed_contract,0.0,"[{""contract_id"":""6c4da8fb-946a-4cbc-ae19-98d54051d2fa""}]"
17,444,2022-02-07T02:05:28Z,signed_contract,0.0,"[{""contract_id"":""c1d2a4e4-f186-4abf-9cba-1c166b5df49f""}]"
18,163,2022-11-01T09:16:44Z,signed_contract,0.0,"[{""contract_id"":""495f5519-d642-4798-9358-f751419e78c4""}]"
19,344,2022-10-27T22:23:20Z,signed_contract,0.0,"[{""contract_id"":""1afca4d6-501a-4ffe-9298-d06122d1f638""}]"
20,441,2022-01-10T18:25:35Z,signed_contract,0.0,"[{""contract_id"":""b2829de8-9c2b-4bca-b7c5-f8556b611135""}]"
21,232,2022-04-01T04:52:33Z,signed_contract,0.0,"[{""contract_id"":""faa65502-05c6-480b-a2e2-6348a574eb53""}]"
22,428,2022-05-17T18:58:08Z,signed_contract,0.0,"[{""contract_id"":""eb884160-f25b-4869-989c-08686da15bbb""}]"
23,223,2022-10-27T11:44:19Z,signed_contract,0.0,"[{""contract_id"":""f8eee94e-c1a7-42bd-bd35-73120050a9ee""}]"
24,28,2022-10-10T22:12:48Z,signed_contract,0.0,"[{""contract_id"":""4507349e-2cd1-4d63-b8f4-a5cadffd9b82""}]"
25,323,2022-09-21T19:17:57Z,signed_contract,0.0,"[{""contract_id"":""ea42f84b-9a51-4ef8-943c-6144d33dd8f4""}]"
26,208,2022-09-10T22:01:38Z,signed_contract,0.0,"[{""contract_id"":""51288791-42ba-45cf-9d4e-2b75d63bb034""}]"
27,425,2022-12-28T04:19:57Z,signed_contract,0.0,"[{""contract_id"":""5f2e8e9d-2505-4a3b-8606-0b82f28aaf20""}]"
28,2,2022-03-31T09:54:33Z,signed_contract,0.0,"[{""contract_id"":""ac015428-77e0-4bf8-9452-1762b7e188a5""}]"
29,167,2022-01-07T09:58:33Z,signed_contract,0.0,"[{""contract_id"":""12baba6a-4b95-45e6-8f3b-7bb658bd51ce""}]"
30,312,2022-06-16T20:49:23Z,signed_contract,0.0,"[{""contract_id"":""f6584bf7-c451-4aa3-a22c-a61e80524f93""}]"
31,348,2022-05-02T12:55:38Z,signed_contract,0.0,"[{""contract_id"":""b896da00-1478-4837-8d12-89e46e163030""}]"
32,345,2022-06-22T13:09:04Z,signed_contract,0.0,"[{""contract_id"":""62f819de-9e28-4657-8142-589f927d9966""}]"
33,421,2022-02-28T23:44:53Z,signed_contract,0.0,"[{""contract_id"":""8393e1cf-7fa6-47bd-9462-38492a41344d""}]"
34,216,2022-06-26T15:06:57Z,signed_contract,0.0,"[{""contract_id"":""9751c997-f0f7-4478-abdf-de6f99e10fa7""}]"
35,105,2022-03-20T17:31:13Z,signed_contract,0.0,"[{""contract_id"":""955cc55a-eeec-4e43-bd73-b53fadc5eaad""}]"
36,268,2022-07-21T16:11:26Z,signed_contract,0.0,"[{""contract_id"":""fde4aff6-0a27-419f-a9c0-371235b51c4a""}]"
37,133,2022-12-19T16:54:42Z,signed_contract,0.0,"[{""contract_id"":""70732f46-c911-4242-8b1b-86e2b66d1f34""}]"
