id,customer_id,activity_ts,activity,revenue_impact,feature_json
1,478,2022-08-07T17:35:23Z,decreased_contract,715.7,"[{""contract_id"":""d88a9230-9477-4393-b2b5-1d78713aacf5"",""subcsription_type"":""mrr""}]"
2,442,2022-11-18T21:04:06Z,decreased_contract,709.7,"[{""contract_id"":""3c27fe8e-26ea-4edc-82c1-4b244f5a9f26"",""subcsription_type"":""arr""}]"
3,86,2022-07-24T10:34:19Z,decreased_contract,961.5,"[{""contract_id"":""eebd166e-2411-4d52-b2db-542ccf86bc06"",""subcsription_type"":""mrr""}]"
4,431,2022-10-26T06:30:20Z,decreased_contract,875.0,"[{""contract_id"":""663a348b-b56c-48c3-a371-f4cd4d3560f6"",""subcsription_type"":""arr""}]"
5,326,2022-03-21T07:05:15Z,decreased_contract,151.0,"[{""contract_id"":""2e319c06-c8b5-4ce7-a7a4-37b2d09ff704"",""subcsription_type"":""mrr""}]"
6,332,2022-11-27T03:28:12Z,decreased_contract,503.6,"[{""contract_id"":""328cc9b1-edc4-4783-b06e-42af2f73616b"",""subcsription_type"":""mrr""}]"
7,351,2022-09-09T00:16:14Z,decreased_contract,931.4,"[{""contract_id"":""edb673e0-d0e3-4a45-95d7-ad9e40314bf0"",""subcsription_type"":""mrr""}]"
8,135,2022-07-13T15:26:28Z,decreased_contract,800.6,"[{""contract_id"":""a005b6e1-07ec-4519-af62-cae137eacc69"",""subcsription_type"":""mrr""}]"
9,354,2022-02-20T01:01:24Z,decreased_contract,849.8,"[{""contract_id"":""b4eeceb2-282c-42f0-b8ac-b31449d7edcb"",""subcsription_type"":""arr""}]"
10,267,2022-05-23T19:08:59Z,decreased_contract,629.1,"[{""contract_id"":""16694c83-3455-4679-96c0-68324002c48f"",""subcsription_type"":""mrr""}]"
11,435,2022-11-04T20:01:52Z,decreased_contract,638.8,"[{""contract_id"":""d336980f-7503-4fa5-8982-03bf20736200"",""subcsription_type"":""mrr""}]"
12,151,2022-07-14T00:19:20Z,decreased_contract,899.9,"[{""contract_id"":""ca2f142c-e0c2-4736-bdae-bdd4333e7f42"",""subcsription_type"":""arr""}]"
13,406,2022-03-06T10:30:45Z,decreased_contract,694.7,"[{""contract_id"":""e24ebe53-eebd-4dc5-b60e-dbdc14277b21"",""subcsription_type"":""arr""}]"
14,241,2022-12-08T18:31:01Z,decreased_contract,448.3,"[{""contract_id"":""fc215d66-4b5f-4dd3-9583-41bc88e54ec4"",""subcsription_type"":""mrr""}]"
15,390,2022-10-07T14:33:18Z,decreased_contract,339.0,"[{""contract_id"":""b87f3175-19fc-49ea-93ae-451949182433"",""subcsription_type"":""arr""}]"
16,387,2022-09-08T15:28:41Z,decreased_contract,997.2,"[{""contract_id"":""82715a3d-946a-40a2-a01e-301e8966e9cb"",""subcsription_type"":""mrr""}]"
17,471,2022-05-19T02:13:03Z,decreased_contract,741.7,"[{""contract_id"":""50d02be9-7547-4d83-bca2-08dfd4bcde93"",""subcsription_type"":""arr""}]"
18,53,2022-01-26T03:16:45Z,decreased_contract,441.4,"[{""contract_id"":""2e3b6bac-88ed-4de3-807d-b7d229510a69"",""subcsription_type"":""mrr""}]"
